movieId,title,genres,times_rated,mean_rating,title_words
2787,Cat's Eye (1985),Horror,6,2.4166666666666665,Cat's Eye
2788,Monty Python's And Now for Something Completely Different (1971),Comedy,28,4.053571428571429,Monty Python's And Now for Something Completely Different
2789,Damien: Omen II (1978),Horror,4,2.875,Damien: Omen II
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror Thriller,2,2.0,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)"
2791,Airplane! (1980),Comedy,87,3.8563218390804597,Airplane!
2792,Airplane II: The Sequel (1982),Comedy,19,3.1842105263157894,Airplane II: The Sequel
2793,"American Werewolf in Paris, An (1997)",Comedy Horror Romance Thriller,10,2.3,"American Werewolf in Paris, An"
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure Comedy Romance,15,2.6333333333333333,European Vacation (aka National Lampoon's European Vacation)
2795,National Lampoon's Vacation (1983),Comedy,26,3.6538461538461537,National Lampoon's Vacation
2796,Funny Farm (1988),Comedy,11,2.590909090909091,Funny Farm
2797,Big (1988),Comedy Drama Fantasy Romance,91,3.71978021978022,Big
2798,Problem Child (1990),Children Comedy,12,1.5833333333333333,Problem Child
2799,Problem Child 2 (1991),Comedy,8,1.3125,Problem Child 2
2800,Little Nemo: Adventures in Slumberland (1992),Adventure Animation Children Drama Fantasy,1,2.5,Little Nemo: Adventures in Slumberland
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama Romance,1,4.5,Oscar and Lucinda (a.k.a. Oscar & Lucinda)
2802,Tequila Sunrise (1988),Action Drama Romance Thriller,13,3.0384615384615383,Tequila Sunrise
2803,"Pelican Brief, The (1993)",Crime Drama Mystery Romance Thriller,13,2.923076923076923,"Pelican Brief, The"
2804,"Christmas Story, A (1983)",Children Comedy,55,3.9727272727272727,"Christmas Story, A"
2805,Mickey Blue Eyes (1999),Comedy Romance,23,3.0,Mickey Blue Eyes
2806,Teaching Mrs. Tingle (1999),Comedy Thriller,9,2.3333333333333335,Teaching Mrs. Tingle
2807,Universal Soldier: The Return (1999),Action Sci-Fi,4,2.625,Universal Soldier: The Return
2808,Universal Soldier (1992),Action Sci-Fi,17,2.2058823529411766,Universal Soldier
2810,Perfect Blue (1997),Animation Horror Mystery Thriller,5,4.2,Perfect Blue
2812,In Too Deep (1999),Action Thriller,1,3.0,In Too Deep
2813,"Source, The (1999)",Documentary,1,1.0,"Source, The"
2815,Iron Eagle (1986),Action War,7,2.2857142857142856,Iron Eagle
2816,Iron Eagle II (1988),Action War,3,1.6666666666666667,Iron Eagle II
2817,Aces: Iron Eagle III (1992),Action,3,2.0,Aces: Iron Eagle III
2818,Iron Eagle IV (1995),Action War,3,1.0,Iron Eagle IV
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama Mystery Romance Thriller,16,3.75,Three Days of the Condor (3 Days of the Condor)
2820,Hamlet (1964),Drama,1,4.0,Hamlet
2822,Medicine Man (1992),Adventure Romance,11,3.1363636363636362,Medicine Man
2824,On the Ropes (1999),Documentary Drama,1,5.0,On the Ropes
2826,"13th Warrior, The (1999)",Action Adventure Fantasy,26,2.9038461538461537,"13th Warrior, The"
2827,"Astronaut's Wife, The (1999)",Horror Sci-Fi Thriller,11,2.272727272727273,"Astronaut's Wife, The"
2828,Dudley Do-Right (1999),Children Comedy,2,1.5,Dudley Do-Right
2829,"Muse, The (1999)",Comedy,7,3.0714285714285716,"Muse, The"
2835,Chill Factor (1999),Action Adventure Comedy Thriller,1,1.0,Chill Factor
2836,Outside Providence (1999),Comedy,4,3.5,Outside Providence
2837,Bedrooms & Hallways (1998),Comedy Romance,1,3.0,Bedrooms & Hallways
2839,West Beirut (West Beyrouth) (1998),Drama,1,4.0,West Beirut (West Beyrouth)
2840,Stigmata (1999),Drama Thriller,23,2.869565217391304,Stigmata
2841,Stir of Echoes (1999),Horror Mystery Thriller,18,3.5277777777777777,Stir of Echoes
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy Romance,9,3.9444444444444446,"Black Cat, White Cat (Crna macka, beli macor)"
2844,"Minus Man, The (1999)",Drama Mystery,3,2.6666666666666665,"Minus Man, The"
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure Children Comedy Drama,7,3.857142857142857,"Adventures of Milo and Otis, The (Koneko monogatari)"
2847,Only Angels Have Wings (1939),Adventure Drama Romance,2,3.0,Only Angels Have Wings
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,1,4.0,"Othello (Tragedy of Othello: The Moor of Venice, The)"
2851,Saturn 3 (1980),Adventure Sci-Fi Thriller,5,3.1,Saturn 3
2852,"Soldier's Story, A (1984)",Drama,1,4.0,"Soldier's Story, A"
2856,I Saw What You Did (1965),Thriller,1,3.0,I Saw What You Did
2857,Yellow Submarine (1968),Adventure Animation Comedy Fantasy Musical,14,3.2857142857142856,Yellow Submarine
2858,American Beauty (1999),Drama Romance,204,4.056372549019608,American Beauty
2859,Stop Making Sense (1984),Documentary Musical,7,3.857142857142857,Stop Making Sense
2860,Blue Streak (1999),Comedy,9,2.611111111111111,Blue Streak
2861,For Love of the Game (1999),Comedy Drama,8,3.375,For Love of the Game
2862,Caligula (1979),Drama,1,1.0,Caligula
2863,"Hard Day's Night, A (1964)",Adventure Comedy Musical,19,3.473684210526316,"Hard Day's Night, A"
2865,Sugar Town (1999),Comedy,1,4.0,Sugar Town
2866,"Buddy Holly Story, The (1978)",Drama,5,3.6,"Buddy Holly Story, The"
2867,Fright Night (1985),Comedy Horror Thriller,12,3.5833333333333335,Fright Night
2868,Fright Night Part II (1988),Horror,2,2.0,Fright Night Part II
2870,Barefoot in the Park (1967),Comedy,8,3.3125,Barefoot in the Park
2871,Deliverance (1972),Adventure Drama Thriller,30,3.9,Deliverance
2872,Excalibur (1981),Adventure Fantasy,25,3.64,Excalibur
2874,"Pajama Game, The (1957)",Comedy Musical Romance,3,3.6666666666666665,"Pajama Game, The"
2875,Sommersby (1993),Drama Mystery Romance,10,2.95,Sommersby
2876,Thumbelina (1994),Animation Children Fantasy,1,2.0,Thumbelina
2877,Tommy (1975),Musical,7,3.0,Tommy
2878,Hell Night (1981),Horror,2,2.0,Hell Night
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action Adventure Comedy,7,3.2142857142857144,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak)
2880,Armour of God (Long xiong hu di) (1987),Action Adventure Comedy,6,3.0833333333333335,Armour of God (Long xiong hu di)
2881,Double Jeopardy (1999),Action Crime Drama Thriller,19,3.026315789473684,Double Jeopardy
2882,Jakob the Liar (1999),Drama,4,2.0,Jakob the Liar
2883,Mumford (1999),Comedy Drama,5,3.2,Mumford
2884,Dog Park (1998),Comedy Romance,1,2.0,Dog Park
2885,Guinevere (1999),Drama Romance,1,2.0,Guinevere
2886,"Adventures of Elmo in Grouchland, The (1999)",Children Comedy,2,1.5,"Adventures of Elmo in Grouchland, The"
2887,Simon Sez (1999),Action Comedy,1,1.0,Simon Sez
2888,Drive Me Crazy (1999),Comedy Romance,5,2.1,Drive Me Crazy
2889,"Mystery, Alaska (1999)",Comedy Drama,8,3.75,"Mystery, Alaska"
2890,Three Kings (1999),Action Adventure Comedy Drama War,45,3.7111111111111112,Three Kings
2891,"Happy, Texas (1999)",Comedy,3,4.0,"Happy, Texas"
2892,New Rose Hotel (1998),Action Drama,1,1.0,New Rose Hotel
2893,Plunkett & MaCleane (1999),Action Adventure Drama,1,3.0,Plunkett & MaCleane
2894,Romance (1999),Drama Romance,1,4.0,Romance
2896,Alvarez Kelly (1966),Western,1,3.0,Alvarez Kelly
2897,And the Ship Sails On (E la nave va) (1983),Comedy War,1,4.0,And the Ship Sails On (E la nave va)
2898,"Dark Half, The (1993)",Horror Mystery,1,2.0,"Dark Half, The"
2899,Gulliver's Travels (1939),Adventure Animation Children,3,3.0,Gulliver's Travels
2900,Monkey Shines (1988),Horror Sci-Fi,2,2.5,Monkey Shines
2901,Phantasm (1979),Horror Sci-Fi,14,2.892857142857143,Phantasm
2902,Psycho II (1983),Horror Mystery Thriller,4,2.5,Psycho II
2903,Psycho III (1986),Horror Thriller,2,2.5,Psycho III
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action Adventure Drama,4,4.25,Sanjuro (Tsubaki Sanjûrô)
2906,Random Hearts (1999),Drama Romance,7,2.5714285714285716,Random Hearts
2907,Superstar (1999),Comedy,7,3.5714285714285716,Superstar
2908,Boys Don't Cry (1999),Drama,39,3.551282051282051,Boys Don't Cry
2912,"Limey, The (1999)",Crime Drama Thriller,14,3.892857142857143,"Limey, The"
2915,Risky Business (1983),Comedy,42,3.4404761904761907,Risky Business
2916,Total Recall (1990),Action Adventure Sci-Fi Thriller,88,3.653409090909091,Total Recall
2917,Body Heat (1981),Crime Thriller,10,4.0,Body Heat
2918,Ferris Bueller's Day Off (1986),Comedy,109,3.8394495412844036,Ferris Bueller's Day Off
2919,"Year of Living Dangerously, The (1982)",Drama Romance War,8,3.8125,"Year of Living Dangerously, The"
2921,High Plains Drifter (1973),Western,11,4.181818181818182,High Plains Drifter
2922,Hang 'Em High (1968),Crime Drama Western,5,3.6,Hang 'Em High
2924,Drunken Master (Jui kuen) (1978),Action Comedy,10,4.05,Drunken Master (Jui kuen)
2925,"Conformist, The (Conformista, Il) (1970)",Drama,5,4.1,"Conformist, The (Conformista, Il)"
2926,Hairspray (1988),Comedy Drama,11,3.3181818181818183,Hairspray
2927,Brief Encounter (1946),Drama Romance,2,3.5,Brief Encounter
2928,"Razor's Edge, The (1984)",Drama,2,3.5,"Razor's Edge, The"
2929,Reds (1981),Drama Romance,2,3.25,Reds
2930,Return with Honor (1998),Documentary,1,3.5,Return with Honor
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy Crime Drama Fantasy,3,4.166666666666667,Time of the Gypsies (Dom za vesanje)
2932,Days of Heaven (1978),Drama,3,3.6666666666666665,Days of Heaven
2935,"Lady Eve, The (1941)",Comedy Romance,8,4.0,"Lady Eve, The"
2936,Sullivan's Travels (1941),Adventure Comedy Romance,7,4.0,Sullivan's Travels
2937,"Palm Beach Story, The (1942)",Comedy,5,4.1,"Palm Beach Story, The"
2939,Niagara (1953),Drama Thriller,0,0.0,Niagara
2940,Gilda (1946),Drama Film-Noir Mystery Romance,6,4.0,Gilda
2941,South Pacific (1958),Musical Romance War,9,3.7777777777777777,South Pacific
2942,Flashdance (1983),Drama Romance,16,2.875,Flashdance
2943,Indochine (1992),Drama Romance,3,4.166666666666667,Indochine
2944,"Dirty Dozen, The (1967)",Action Drama War,32,3.96875,"Dirty Dozen, The"
2946,Help! (1965),Comedy Musical,7,3.357142857142857,Help!
2947,Goldfinger (1964),Action Adventure Thriller,53,3.839622641509434,Goldfinger
2948,From Russia with Love (1963),Action Adventure Thriller,36,3.75,From Russia with Love
2949,Dr. No (1962),Action Adventure Thriller,33,3.712121212121212,Dr. No
2950,"Blue Lagoon, The (1980)",Adventure Drama Romance,14,2.4642857142857144,"Blue Lagoon, The"
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action Western,39,3.9358974358974357,"Fistful of Dollars, A (Per un pugno di dollari)"
2952,Sydney (Hard Eight) (1996),Crime Drama Thriller,12,3.5416666666666665,Sydney (Hard Eight)
2953,Home Alone 2: Lost in New York (1992),Children Comedy,31,2.5161290322580645,Home Alone 2: Lost in New York
2956,Someone to Watch Over Me (1987),Action Crime Thriller,6,3.1666666666666665,Someone to Watch Over Me
2959,Fight Club (1999),Action Crime Drama Thriller,218,4.272935779816514,Fight Club
2961,"Story of Us, The (1999)",Comedy Drama,5,2.4,"Story of Us, The"
2962,Fever Pitch (1997),Comedy Romance,2,3.0,Fever Pitch
2964,Julien Donkey-Boy (1999),Drama,1,1.0,Julien Donkey-Boy
2965,"Omega Code, The (1999)",Action,1,2.0,"Omega Code, The"
2966,"Straight Story, The (1999)",Adventure Drama,14,3.9285714285714284,"Straight Story, The"
2967,"Bad Seed, The (1956)",Drama Thriller,4,4.0,"Bad Seed, The"
2968,Time Bandits (1981),Adventure Comedy Fantasy Sci-Fi,41,3.731707317073171,Time Bandits
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama Romance,1,5.0,"Man and a Woman, A (Un homme et une femme)"
2970,Fitzcarraldo (1982),Adventure Drama,4,3.375,Fitzcarraldo
2971,All That Jazz (1979),Drama Fantasy Musical,6,4.083333333333333,All That Jazz
2972,Red Sorghum (Hong gao liang) (1987),Drama War,1,5.0,Red Sorghum (Hong gao liang)
2973,Crimes and Misdemeanors (1989),Comedy Crime Drama,18,3.9166666666666665,Crimes and Misdemeanors
2974,Bats (1999),Horror Thriller,1,2.5,Bats
2975,"Best Man, The (1999)",Comedy Drama,1,3.0,"Best Man, The"
2976,Bringing Out the Dead (1999),Drama,6,3.4166666666666665,Bringing Out the Dead
2977,Crazy in Alabama (1999),Comedy Drama,2,3.0,Crazy in Alabama
2978,Three to Tango (1999),Comedy Romance,4,3.0,Three to Tango
2979,Body Shots (1999),Drama,1,3.0,Body Shots
2982,"Guardian, The (1990)",Horror Thriller,1,2.0,"Guardian, The"
2983,"Ipcress File, The (1965)",Thriller,1,4.0,"Ipcress File, The"
2984,On Any Sunday (1971),Documentary,1,4.5,On Any Sunday
2985,RoboCop (1987),Action Crime Drama Sci-Fi Thriller,70,3.3714285714285714,RoboCop
2986,RoboCop 2 (1990),Action Crime Sci-Fi Thriller,25,2.64,RoboCop 2
2987,Who Framed Roger Rabbit? (1988),Adventure Animation Children Comedy Crime Fantasy Mystery,97,3.5721649484536084,Who Framed Roger Rabbit?
2988,Melvin and Howard (1980),Drama,3,4.0,Melvin and Howard
2989,For Your Eyes Only (1981),Action Adventure Thriller,21,3.5476190476190474,For Your Eyes Only
2990,Licence to Kill (1989),Action Adventure Thriller,20,3.325,Licence to Kill
2991,Live and Let Die (1973),Action Adventure Thriller,23,3.6956521739130435,Live and Let Die
2992,Rawhead Rex (1986),Horror Thriller,1,3.5,Rawhead Rex
2993,Thunderball (1965),Action Adventure Thriller,24,3.4791666666666665,Thunderball
2995,House on Haunted Hill (1999),Horror Thriller,14,2.4285714285714284,House on Haunted Hill
2996,Music of the Heart (1999),Drama,4,3.125,Music of the Heart
2997,Being John Malkovich (1999),Comedy Drama Fantasy,99,3.9545454545454546,Being John Malkovich
3000,Princess Mononoke (Mononoke-hime) (1997),Action Adventure Animation Drama Fantasy,48,3.9583333333333335,Princess Mononoke (Mononoke-hime)
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,1,4.0,My Best Fiend (Mein liebster Feind)
3003,Train of Life (Train de vie) (1998),Comedy Drama Romance War,2,4.5,Train of Life (Train de vie)
3004,"Bachelor, The (1999)",Comedy Romance,11,2.5454545454545454,"Bachelor, The"
3005,"Bone Collector, The (1999)",Thriller,25,2.84,"Bone Collector, The"
3006,"Insider, The (1999)",Drama Thriller,31,3.7419354838709675,"Insider, The"
3007,American Movie (1999),Documentary,6,3.75,American Movie
3008,Last Night (1998),Drama Sci-Fi,1,4.0,Last Night
3010,Rosetta (1999),Drama,1,4.0,Rosetta
3011,"They Shoot Horses, Don't They? (1969)",Drama,4,3.25,"They Shoot Horses, Don't They?"
3013,Bride of Re-Animator (1990),Comedy Horror,1,4.0,Bride of Re-Animator
3014,Bustin' Loose (1981),Comedy,1,2.0,Bustin' Loose
3015,Coma (1978),Thriller,3,3.6666666666666665,Coma
3016,Creepshow (1982),Horror,14,3.0714285714285716,Creepshow
3017,Creepshow 2 (1987),Horror,4,3.0,Creepshow 2
3018,Re-Animator (1985),Comedy Horror Sci-Fi,10,3.45,Re-Animator
3019,Drugstore Cowboy (1989),Crime Drama,10,4.15,Drugstore Cowboy
3020,Falling Down (1993),Action Drama,17,3.5294117647058822,Falling Down
3021,"Funhouse, The (1981)",Horror,1,2.0,"Funhouse, The"
3022,"General, The (1926)",Comedy War,9,4.0,"General, The"
3024,Piranha (1978),Horror Sci-Fi,7,2.642857142857143,Piranha
3028,"Taming of the Shrew, The (1967)",Comedy,2,2.5,"Taming of the Shrew, The"
3029,Nighthawks (1981),Action Drama,6,3.25,Nighthawks
3030,Yojimbo (1961),Action Adventure,13,4.230769230769231,Yojimbo
3031,Repossessed (1990),Comedy,4,2.375,Repossessed
3032,"Omega Man, The (1971)",Action Drama Sci-Fi Thriller,6,3.6666666666666665,"Omega Man, The"
3033,Spaceballs (1987),Comedy Sci-Fi,59,3.483050847457627,Spaceballs
3034,Robin Hood (1973),Adventure Animation Children Comedy Musical,36,3.513888888888889,Robin Hood
3035,Mister Roberts (1955),Comedy Drama War,11,3.8181818181818183,Mister Roberts
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure Drama,7,3.7857142857142856,"Quest for Fire (Guerre du feu, La)"
3037,Little Big Man (1970),Western,24,4.145833333333333,Little Big Man
3038,"Face in the Crowd, A (1957)",Drama,5,4.2,"Face in the Crowd, A"
3039,Trading Places (1983),Comedy,39,3.730769230769231,Trading Places
3040,Meatballs (1979),Comedy,9,3.2222222222222223,Meatballs
3041,Meatballs Part II (1984),Comedy,6,2.0833333333333335,Meatballs Part II
3042,Meatballs III (1987),Comedy,2,2.5,Meatballs III
3043,Meatballs 4 (1992),Comedy,1,1.0,Meatballs 4
3044,Dead Again (1991),Mystery Romance Thriller,13,3.769230769230769,Dead Again
3045,Peter's Friends (1992),Comedy Drama,5,3.6,Peter's Friends
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy Romance,2,4.5,"Incredibly True Adventure of Two Girls in Love, The"
3048,Under the Rainbow (1981),Comedy,3,2.0,Under the Rainbow
3051,Anywhere But Here (1999),Comedy Drama,3,2.5,Anywhere But Here
3052,Dogma (1999),Adventure Comedy Fantasy,79,3.6455696202531644,Dogma
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama War,11,3.909090909090909,"Messenger: The Story of Joan of Arc, The"
3054,Pokémon: The First Movie (1998),Adventure Animation Children Fantasy Sci-Fi,8,2.3125,Pokémon: The First Movie
3055,Felicia's Journey (1999),Thriller,3,3.3333333333333335,Felicia's Journey
3056,Oxygen (1999),Crime Drama Thriller,1,4.0,Oxygen
3057,Where's Marlowe? (1998),Comedy,1,4.0,Where's Marlowe?
3060,"Commitments, The (1991)",Comedy Drama Musical,15,3.8666666666666667,"Commitments, The"
3061,Holiday Inn (1942),Comedy Musical,8,3.625,Holiday Inn
3062,"Longest Day, The (1962)",Action Drama War,11,4.0,"Longest Day, The"
3063,Poison Ivy (1992),Drama Thriller,6,2.1666666666666665,Poison Ivy
3064,Poison Ivy: New Seduction (1997),Drama Thriller,3,2.3333333333333335,Poison Ivy: New Seduction
3066,Tora! Tora! Tora! (1970),Action Drama War,7,3.9285714285714284,Tora! Tora! Tora!
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy Drama,10,3.55,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios)
3068,"Verdict, The (1982)",Drama Mystery,7,4.357142857142857,"Verdict, The"
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure Comedy Sci-Fi,21,3.5476190476190474,"Adventures of Buckaroo Banzai Across the 8th Dimension, The"
3071,Stand and Deliver (1988),Comedy Drama,9,3.5,Stand and Deliver
3072,Moonstruck (1987),Comedy Romance,27,3.5555555555555554,Moonstruck
3073,"Sandpiper, The (1965)",Drama Romance,1,5.0,"Sandpiper, The"
3074,Jeremiah Johnson (1972),Western,4,4.25,Jeremiah Johnson
3075,Repulsion (1965),Drama Horror,3,4.166666666666667,Repulsion
3076,Irma la Douce (1963),Comedy,4,3.625,Irma la Douce
3077,42 Up (1998),Documentary,2,4.0,42 Up
3078,Liberty Heights (1999),Drama,2,4.0,Liberty Heights
3079,Mansfield Park (1999),Comedy Drama Romance,6,3.0833333333333335,Mansfield Park
3081,Sleepy Hollow (1999),Fantasy Horror Mystery Romance,62,3.475806451612903,Sleepy Hollow
3082,"World Is Not Enough, The (1999)",Action Adventure Thriller,39,3.3333333333333335,"World Is Not Enough, The"
3083,All About My Mother (Todo sobre mi madre) (1999),Drama,19,4.157894736842105,All About My Mother (Todo sobre mi madre)
3086,Babes in Toyland (1934),Children Comedy Fantasy Musical,1,5.0,Babes in Toyland
3087,Scrooged (1988),Comedy Fantasy Romance,24,3.1666666666666665,Scrooged
3088,Harvey (1950),Comedy Fantasy,12,3.8333333333333335,Harvey
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,16,4.125,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette)
3090,Matewan (1987),Drama,6,4.166666666666667,Matewan
3091,Kagemusha (1980),Drama War,4,4.125,Kagemusha
3093,McCabe & Mrs. Miller (1971),Drama Western,4,3.75,McCabe & Mrs. Miller
3094,Maurice (1987),Drama Romance,2,4.0,Maurice
